side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
short,2025-07-26 14:40:00+00:00,2025-07-26 15:15:00+00:00,118083.99,118279.11,117855.15,117855.15,tp,ssl
short,2025-07-26 15:50:00+00:00,2025-07-26 19:45:00+00:00,118138.67,118279.11,117818.2,118279.11,sl,ssl
long,2025-07-26 20:15:00+00:00,2025-07-27 00:05:00+00:00,118067.53,117882.98902000001,118297.35,117882.98902000001,sl,bsl
short,2025-07-27 00:20:00+00:00,2025-07-27 00:30:00+00:00,117906.85,118356.498675,117829.73,117829.73,tp,ssl
long,2025-07-27 06:05:00+00:00,2025-07-27 06:45:00+00:00,118208.39,118101.75958,118358.18,118358.18,tp,bsl
long,2025-07-27 07:00:00+00:00,2025-07-27 07:50:00+00:00,118215.01,118101.75958,118438.83,118101.75958,sl,bsl
long,2025-07-27 12:25:00+00:00,2025-07-27 13:00:00+00:00,117979.78,117801.05001,118111.34,118111.34,tp,bsl
short,2025-07-28 00:15:00+00:00,2025-07-28 00:40:00+00:00,119619.03,119826.53332499998,119326.21,119326.21,tp,ssl
short,2025-07-28 02:15:00+00:00,2025-07-28 02:30:00+00:00,119368.45,119750.16516,118960.5,119750.16516,sl,ssl
long,2025-07-28 03:10:00+00:00,2025-07-28 05:40:00+00:00,119365.16,118901.01975,119521.03,119521.03,tp,bsl
long,2025-07-28 05:40:00+00:00,2025-07-28 07:05:00+00:00,119514.75,119068.89577000002,119800.0,119068.89577000002,sl,bsl
short,2025-07-28 09:50:00+00:00,2025-07-28 10:40:00+00:00,118978.22,119162.241345,118704.01,118704.01,tp,ssl
short,2025-07-28 11:00:00+00:00,2025-07-28 11:20:00+00:00,118827.48,119079.33991499999,118620.22,118620.22,tp,ssl
short,2025-07-28 13:35:00+00:00,2025-07-28 13:55:00+00:00,118803.44,119153.22683999999,118271.0,118271.0,tp,ssl
short,2025-07-28 19:05:00+00:00,2025-07-29 00:15:00+00:00,118087.58,118435.79830499999,117427.5,118435.79830499999,sl,ssl
long,2025-07-29 00:30:00+00:00,2025-07-29 03:40:00+00:00,117820.01,117441.339955,118450.0,118450.0,tp,bsl
long,2025-07-29 08:25:00+00:00,2025-07-29 10:00:00+00:00,118796.71,118691.494565,119273.36,118691.494565,sl,bsl
short,2025-07-29 18:10:00+00:00,2025-07-30 02:15:00+00:00,117592.81,118116.07852499999,116950.75,118116.07852499999,sl,ssl
long,2025-07-30 05:10:00+00:00,2025-07-30 06:40:00+00:00,117711.48,117353.823735,118275.18,118275.18,tp,bsl
long,2025-07-30 08:10:00+00:00,2025-07-30 08:45:00+00:00,118022.24,117608.496335,118379.07,118379.07,tp,bsl
short,2025-07-30 10:55:00+00:00,2025-07-30 11:15:00+00:00,118020.18,118541.050905,117862.84,117862.84,tp,ssl
short,2025-07-31 04:30:00+00:00,2025-07-31 06:45:00+00:00,118438.61,118659.29999999999,118165.25,118659.29999999999,sl,ssl
short,2025-07-31 10:45:00+00:00,2025-07-31 11:25:00+00:00,118596.43,118829.455035,118435.72,118435.72,tp,ssl
long,2025-07-31 13:00:00+00:00,2025-07-31 13:15:00+00:00,118450.09,118219.770545,118719.42,118219.770545,sl,bsl
short,2025-07-31 15:35:00+00:00,2025-07-31 16:30:00+00:00,118271.2,118761.45105,117894.99,118761.45105,sl,ssl
short,2025-08-01 01:45:00+00:00,2025-08-01 02:35:00+00:00,115132.62,115990.9665,114600.0,115990.9665,sl,ssl
short,2025-08-01 05:00:00+00:00,2025-08-01 05:15:00+00:00,115815.01,116110.026,115485.46,115485.46,tp,ssl
short,2025-08-01 06:15:00+00:00,2025-08-01 06:20:00+00:00,115404.45,115974.38821499998,115385.92,115385.92,tp,ssl
long,2025-08-01 10:50:00+00:00,2025-08-01 11:40:00+00:00,114714.0,114058.94200000001,115203.13,115203.13,tp,bsl
short,2025-08-01 16:40:00+00:00,2025-08-01 17:05:00+00:00,115438.53,115753.36776,114676.03,114676.03,tp,ssl
long,2025-08-01 21:15:00+00:00,2025-08-01 21:30:00+00:00,113749.99,113111.63589,114067.18,114067.18,tp,bsl
short,2025-08-01 22:10:00+00:00,2025-08-01 22:20:00+00:00,113645.99,114151.12703999999,113408.47,113408.47,tp,ssl
short,2025-08-02 00:25:00+00:00,2025-08-02 14:20:00+00:00,113565.05,114151.12703999999,113198.63,113198.63,tp,ssl
long,2025-08-02 17:45:00+00:00,2025-08-02 17:50:00+00:00,113035.62,112643.71996500001,113420.0,112643.71996500001,sl,bsl
long,2025-08-02 20:30:00+00:00,2025-08-02 20:50:00+00:00,112361.59,111946.9985,112488.0,112488.0,tp,bsl
short,2025-08-03 00:50:00+00:00,2025-08-03 01:05:00+00:00,112927.99,113115.34941,111920.0,113115.34941,sl,ssl
long,2025-08-03 06:10:00+00:00,2025-08-03 07:00:00+00:00,113525.89,113284.38947000001,113636.5,113636.5,tp,bsl
short,2025-08-03 09:20:00+00:00,2025-08-03 10:45:00+00:00,113679.99,113846.89499999999,113630.3,113846.89499999999,sl,ssl
short,2025-08-03 12:30:00+00:00,2025-08-03 14:25:00+00:00,113812.84,114317.44015499999,113656.4,113656.4,tp,ssl
short,2025-08-03 15:15:00+00:00,2025-08-03 15:30:00+00:00,113820.02,114122.57276999998,113680.0,113680.0,tp,ssl
short,2025-08-03 16:05:00+00:00,2025-08-03 17:10:00+00:00,113837.54,114122.57276999998,113674.05,114122.57276999998,sl,ssl
short,2025-08-03 21:10:00+00:00,2025-08-03 22:15:00+00:00,114519.47,114857.369985,114172.8,114172.8,tp,ssl
long,2025-08-03 23:20:00+00:00,2025-08-04 00:45:00+00:00,114387.84,114009.52672000001,114612.24,114612.24,tp,bsl
long,2025-08-04 03:05:00+00:00,2025-08-04 04:50:00+00:00,114700.0,114361.47066,114877.98,114361.47066,sl,bsl
long,2025-08-04 09:45:00+00:00,2025-08-04 13:40:00+00:00,114451.81,114091.50571000001,114744.2,114744.2,tp,bsl
short,2025-08-04 19:05:00+00:00,2025-08-05 03:05:00+00:00,115034.96,115777.86,114560.33,114560.33,tp,ssl
short,2025-08-05 05:50:00+00:00,2025-08-05 06:50:00+00:00,114405.81,114544.49362499999,114149.95,114149.95,tp,ssl
long,2025-08-05 08:35:00+00:00,2025-08-05 10:25:00+00:00,114330.49,113668.85714000001,114827.79,114827.79,tp,bsl
long,2025-08-05 21:10:00+00:00,2025-08-05 22:00:00+00:00,113676.0,113350.64632500001,113989.97,113350.64632500001,sl,bsl
short,2025-08-06 08:20:00+00:00,2025-08-06 08:35:00+00:00,114088.0,114357.15,113933.91,113933.91,tp,ssl
short,2025-08-06 09:10:00+00:00,2025-08-06 09:15:00+00:00,114168.57,114357.15,113727.57,114357.15,sl,ssl
long,2025-08-06 10:05:00+00:00,2025-08-06 11:30:00+00:00,114076.63,113670.70621500001,114368.31,114368.31,tp,bsl
long,2025-08-06 12:10:00+00:00,2025-08-06 12:15:00+00:00,113955.95,113842.2504,114404.23,113842.2504,sl,bsl
long,2025-08-06 14:10:00+00:00,2025-08-06 14:55:00+00:00,114250.67,113523.11005,114573.17,114573.17,tp,bsl
short,2025-08-06 18:55:00+00:00,2025-08-06 19:30:00+00:00,115423.22,115773.858,115301.27,115301.27,tp,ssl
long,2025-08-07 04:10:00+00:00,2025-08-07 04:50:00+00:00,114578.61,114347.01789,114859.0,114347.01789,sl,bsl
short,2025-08-07 05:55:00+00:00,2025-08-07 06:10:00+00:00,114568.73,114705.324,114259.0,114705.324,sl,ssl
long,2025-08-07 06:45:00+00:00,2025-08-07 07:20:00+00:00,114756.29,114201.8705,114859.0,114859.0,tp,bsl
short,2025-08-07 09:20:00+00:00,2025-08-07 10:00:00+00:00,114942.28,115237.579995,114736.25,115237.579995,sl,ssl
long,2025-08-07 14:05:00+00:00,2025-08-07 15:40:00+00:00,116317.46,115977.82208,116696.42,116696.42,tp,bsl
long,2025-08-07 15:45:00+00:00,2025-08-07 16:40:00+00:00,116603.27,116146.21784000001,116812.8,116146.21784000001,sl,bsl
short,2025-08-07 17:20:00+00:00,2025-08-07 19:35:00+00:00,116529.63,116849.505555,116120.0,116849.505555,sl,ssl
long,2025-08-07 22:35:00+00:00,2025-08-07 22:45:00+00:00,117343.53,116953.494,117511.92,117511.92,tp,bsl
long,2025-08-07 23:25:00+00:00,2025-08-08 00:15:00+00:00,117319.62,116953.494,117621.0,116953.494,sl,bsl
short,2025-08-08 00:35:00+00:00,2025-08-08 01:05:00+00:00,117532.73,117679.81049999999,116870.21,116870.21,tp,ssl
short,2025-08-08 05:15:00+00:00,2025-08-08 05:30:00+00:00,116679.7,116927.924745,116614.61,116614.61,tp,ssl
short,2025-08-08 06:40:00+00:00,2025-08-08 07:25:00+00:00,116723.19,116927.924745,116401.0,116927.924745,sl,ssl
long,2025-08-08 08:30:00+00:00,2025-08-08 10:50:00+00:00,116560.01,116342.79950000001,116914.6,116342.79950000001,sl,bsl
short,2025-08-08 11:00:00+00:00,2025-08-08 11:10:00+00:00,116621.78,116785.24343999999,116317.08,116785.24343999999,sl,ssl
short,2025-08-08 13:35:00+00:00,2025-08-08 14:00:00+00:00,116773.14,116958.22988999999,116492.45,116958.22988999999,sl,ssl
long,2025-08-08 14:30:00+00:00,2025-08-08 14:40:00+00:00,116528.99,116434.203775,117271.73,116434.203775,sl,bsl
long,2025-08-08 18:25:00+00:00,2025-08-09 09:10:00+00:00,116603.18,115948.13693000001,117271.73,117271.73,tp,bsl
long,2025-08-09 15:20:00+00:00,2025-08-09 16:30:00+00:00,116850.61,116689.82590000001,117154.15,116689.82590000001,sl,bsl
short,2025-08-09 19:05:00+00:00,2025-08-09 19:25:00+00:00,116696.95,116779.32048,116555.02,116555.02,tp,ssl
short,2025-08-09 20:25:00+00:00,2025-08-09 20:30:00+00:00,116737.35,116780.10087,116504.53,116780.10087,sl,ssl
short,2025-08-09 21:30:00+00:00,2025-08-10 02:35:00+00:00,116531.34,117079.67057999999,116339.45,117079.67057999999,sl,ssl
short,2025-08-10 05:35:00+00:00,2025-08-10 06:15:00+00:00,118212.1,118801.140885,117902.62,117902.62,tp,ssl
short,2025-08-10 07:00:00+00:00,2025-08-10 07:35:00+00:00,118236.92,118801.140885,117743.44,117743.44,tp,ssl
short,2025-08-10 08:15:00+00:00,2025-08-10 08:50:00+00:00,118119.7,118297.989435,117608.01,118297.989435,sl,ssl
long,2025-08-10 09:30:00+00:00,2025-08-10 09:45:00+00:00,118237.99,117407.60683,118400.0,118400.0,tp,bsl
short,2025-08-10 10:40:00+00:00,2025-08-10 12:05:00+00:00,118198.0,118500.70073999999,117608.01,118500.70073999999,sl,ssl
long,2025-08-10 15:30:00+00:00,2025-08-10 20:15:00+00:00,118626.74,118248.86599,119113.94,118248.86599,sl,bsl
short,2025-08-10 21:50:00+00:00,2025-08-10 22:05:00+00:00,118598.27,118825.092855,118163.23,118825.092855,sl,ssl
short,2025-08-11 01:05:00+00:00,2025-08-11 01:30:00+00:00,119141.79,119559.75,118861.16,119559.75,sl,ssl
long,2025-08-11 16:35:00+00:00,2025-08-11 17:15:00+00:00,120287.89,119783.25841,120794.05,119783.25841,sl,bsl
short,2025-08-11 22:50:00+00:00,2025-08-12 02:35:00+00:00,118871.64,119232.216315,118280.71,119232.216315,sl,ssl
short,2025-08-12 06:20:00+00:00,2025-08-12 09:55:00+00:00,118981.99,119217.63902999999,118424.86,118424.86,tp,ssl
long,2025-08-12 12:00:00+00:00,2025-08-12 12:30:00+00:00,118496.46,118162.88900000001,118662.9,118662.9,tp,bsl
long,2025-08-12 17:25:00+00:00,2025-08-12 18:15:00+00:00,119412.45,118572.37415500001,119954.08,119954.08,tp,bsl
short,2025-08-12 22:10:00+00:00,2025-08-13 01:10:00+00:00,119764.01,120384.59221499998,119485.84,119485.84,tp,ssl
short,2025-08-13 07:10:00+00:00,2025-08-13 08:30:00+00:00,119343.34,119880.09008999998,119135.37,119880.09008999998,sl,ssl
long,2025-08-13 13:40:00+00:00,2025-08-13 13:45:00+00:00,120344.02,119711.99406000001,120768.45,120768.45,tp,bsl
short,2025-08-13 18:45:00+00:00,2025-08-13 19:15:00+00:00,121477.04,122015.48725499999,121429.36,122015.48725499999,sl,ssl
short,2025-08-14 10:15:00+00:00,2025-08-14 10:40:00+00:00,121700.0,121979.7594,121313.86,121313.86,tp,ssl
short,2025-08-14 18:25:00+00:00,2025-08-14 18:50:00+00:00,117855.0,118205.55324,117153.89352000001,118205.55324,sl,rr
long,2025-08-14 20:05:00+00:00,2025-08-15 01:40:00+00:00,117786.7,117121.41,118535.0,118535.0,tp,bsl
long,2025-08-15 07:00:00+00:00,2025-08-15 12:30:00+00:00,118950.2,118570.26521000001,119216.82,118570.26521000001,sl,bsl
long,2025-08-15 18:05:00+00:00,2025-08-16 01:50:00+00:00,117340.01,116745.58800500001,117882.35,117882.35,tp,bsl
short,2025-08-16 04:20:00+00:00,2025-08-16 04:25:00+00:00,117648.87,117716.798985,117389.56,117716.798985,sl,ssl
long,2025-08-16 05:15:00+00:00,2025-08-16 06:35:00+00:00,117638.82,117330.86522,117884.0,117330.86522,sl,bsl
short,2025-08-16 12:30:00+00:00,2025-08-16 13:00:00+00:00,117655.3,117762.77196,117327.63,117762.77196,sl,ssl
long,2025-08-16 13:40:00+00:00,2025-08-16 15:00:00+00:00,117662.89,117268.96618500001,117789.33,117789.33,tp,bsl
long,2025-08-16 15:30:00+00:00,2025-08-16 21:40:00+00:00,117743.03,117491.225,117825.0,117491.225,sl,bsl
long,2025-08-16 22:55:00+00:00,2025-08-17 02:55:00+00:00,117460.56,117160.73033,117552.0,117552.0,tp,bsl
short,2025-08-17 06:05:00+00:00,2025-08-17 06:30:00+00:00,118091.11,118289.93541,118000.0,118000.0,tp,ssl
short,2025-08-17 07:10:00+00:00,2025-08-17 08:45:00+00:00,118005.82,118177.059,117684.95,118177.059,sl,ssl
long,2025-08-17 11:05:00+00:00,2025-08-17 13:00:00+00:00,118320.0,118130.90500000001,118393.35,118130.90500000001,sl,bsl
long,2025-08-17 14:45:00+00:00,2025-08-17 16:15:00+00:00,118222.26,118000.09044,118575.0,118000.09044,sl,bsl
short,2025-08-17 21:40:00+00:00,2025-08-17 22:00:00+00:00,117738.35,117808.19466,117601.67,117808.19466,sl,ssl
short,2025-08-18 07:25:00+00:00,2025-08-18 09:15:00+00:00,115352.0,115770.346245,114878.71,114878.71,tp,ssl
short,2025-08-18 10:30:00+00:00,2025-08-18 12:55:00+00:00,115136.74,115460.21125499999,114640.14,115460.21125499999,sl,ssl
long,2025-08-18 13:50:00+00:00,2025-08-18 15:35:00+00:00,115069.76,114803.18969,115736.54,115736.54,tp,bsl
long,2025-08-18 22:55:00+00:00,2025-08-19 00:20:00+00:00,116399.99,115922.32984000002,116980.0,115922.32984000002,sl,bsl
short,2025-08-19 07:50:00+00:00,2025-08-19 08:50:00+00:00,114977.73,115277.599995,114600.74,115277.599995,sl,ssl
short,2025-08-19 12:55:00+00:00,2025-08-19 13:20:00+00:00,115599.99,115675.64891999999,115282.7,115675.64891999999,sl,ssl
long,2025-08-19 20:40:00+00:00,2025-08-19 20:55:00+00:00,113410.62,112710.67647,113552.03,113552.03,tp,bsl
long,2025-08-19 21:40:00+00:00,2025-08-20 01:35:00+00:00,113501.92,112710.67647,113589.48,112710.67647,sl,bsl
short,2025-08-20 01:45:00+00:00,2025-08-20 02:50:00+00:00,112923.07,113469.93661499998,112566.01,113469.93661499998,sl,ssl
short,2025-08-20 05:40:00+00:00,2025-08-20 05:55:00+00:00,113625.09,113756.84999999999,113464.02,113756.84999999999,sl,ssl
short,2025-08-20 08:10:00+00:00,2025-08-20 08:30:00+00:00,113609.94,113894.84896499998,113401.0,113894.84896499998,sl,ssl
long,2025-08-20 09:50:00+00:00,2025-08-20 11:30:00+00:00,113636.0,113344.29950000001,113960.91,113344.29950000001,sl,bsl
long,2025-08-20 18:00:00+00:00,2025-08-20 18:05:00+00:00,113879.47,113714.87412000001,114444.0,113714.87412000001,sl,bsl
short,2025-08-20 19:10:00+00:00,2025-08-20 22:40:00+00:00,113948.07,114501.222,113469.85,114501.222,sl,ssl
short,2025-08-21 00:40:00+00:00,2025-08-21 01:15:00+00:00,114420.0,114672.68768999999,114010.87,114010.87,tp,ssl
long,2025-08-21 03:15:00+00:00,2025-08-21 04:35:00+00:00,114264.01,113849.056995,114821.76,113849.056995,sl,bsl
short,2025-08-21 07:35:00+00:00,2025-08-21 09:00:00+00:00,113903.62,114067.835415,113582.43,113582.43,tp,ssl
long,2025-08-21 11:35:00+00:00,2025-08-21 11:45:00+00:00,113276.16,113220.64136000001,113615.38,113220.64136000001,sl,bsl
short,2025-08-21 13:20:00+00:00,2025-08-21 13:35:00+00:00,113324.56,113599.241235,112950.0,113599.241235,sl,ssl
long,2025-08-21 14:35:00+00:00,2025-08-21 15:10:00+00:00,113262.05,112893.52500000001,113995.11,112893.52500000001,sl,bsl
short,2025-08-21 20:05:00+00:00,2025-08-21 20:55:00+00:00,112294.4,112781.10237,112020.0,112781.10237,sl,ssl
short,2025-08-22 00:00:00+00:00,2025-08-22 00:20:00+00:00,112544.9,112769.05634999998,112272.04,112769.05634999998,sl,ssl
long,2025-08-22 01:05:00+00:00,2025-08-22 01:35:00+00:00,112368.4,112215.90398,112840.0,112840.0,tp,bsl
long,2025-08-22 06:00:00+00:00,2025-08-22 06:10:00+00:00,113099.99,112652.455595,113308.02,113308.02,tp,bsl
long,2025-08-22 07:00:00+00:00,2025-08-22 10:20:00+00:00,113102.08,112652.455595,113394.76,112652.455595,sl,bsl
long,2025-08-22 13:35:00+00:00,2025-08-22 13:40:00+00:00,112059.99,111628.947605,112347.7,112347.7,tp,bsl
short,2025-08-22 17:10:00+00:00,2025-08-22 18:10:00+00:00,116747.25,117354.76805999999,116116.0,117354.76805999999,sl,ssl
long,2025-08-22 18:50:00+00:00,2025-08-22 21:45:00+00:00,116802.56,116057.94200000001,117137.46,117137.46,tp,bsl
long,2025-08-22 21:50:00+00:00,2025-08-22 22:10:00+00:00,117025.49,116770.92533,117429.05,116770.92533,sl,bsl
short,2025-08-23 00:00:00+00:00,2025-08-23 01:15:00+00:00,116881.67,117233.01721499999,116674.51,116674.51,tp,ssl
long,2025-08-23 06:50:00+00:00,2025-08-23 11:50:00+00:00,115739.62,115400.4709,116034.53,115400.4709,sl,bsl
long,2025-08-24 01:10:00+00:00,2025-08-24 01:55:00+00:00,115374.64,115187.07765,115549.44,115549.44,tp,bsl
long,2025-08-24 02:30:00+00:00,2025-08-24 02:50:00+00:00,115325.56,115138.402,115666.68,115138.402,sl,bsl
long,2025-08-24 07:40:00+00:00,2025-08-24 08:00:00+00:00,115000.0,114788.71693000001,115124.86,114788.71693000001,sl,bsl
short,2025-08-24 09:30:00+00:00,2025-08-24 10:30:00+00:00,114940.05,115182.42242999999,114668.0,114668.0,tp,ssl
short,2025-08-24 11:45:00+00:00,2025-08-24 12:35:00+00:00,114728.49,115118.520495,114620.13,114620.13,tp,ssl
short,2025-08-24 14:50:00+00:00,2025-08-24 15:55:00+00:00,114648.56,114926.844705,114402.65,114402.65,tp,ssl
short,2025-08-24 16:00:00+00:00,2025-08-24 16:55:00+00:00,114487.38,114922.75266,114350.57,114350.57,tp,ssl
short,2025-08-24 17:05:00+00:00,2025-08-24 19:35:00+00:00,114375.99,114922.75266,113282.46468000002,113282.46468000002,tp,rr
long,2025-08-24 22:20:00+00:00,2025-08-24 22:35:00+00:00,112634.16,112312.97542,113198.58,113198.58,tp,bsl
long,2025-08-25 00:25:00+00:00,2025-08-25 00:40:00+00:00,113062.95,112558.11279,113516.16,112558.11279,sl,bsl
short,2025-08-25 01:15:00+00:00,2025-08-25 06:30:00+00:00,112735.99,113749.81648499999,112159.0,112159.0,tp,ssl
short,2025-08-25 12:00:00+00:00,2025-08-25 13:40:00+00:00,111348.18,111906.055065,110960.0,110960.0,tp,ssl
short,2025-08-26 01:45:00+00:00,2025-08-26 02:50:00+00:00,109895.46,110654.369535,109535.24,109535.24,tp,ssl
short,2025-08-26 03:15:00+00:00,2025-08-26 04:10:00+00:00,109742.01,110081.15307,108666.66,110081.15307,sl,ssl
long,2025-08-26 04:20:00+00:00,2025-08-26 05:10:00+00:00,110043.43,109377.284,110267.55,110267.55,tp,bsl
long,2025-08-26 06:20:00+00:00,2025-08-26 07:05:00+00:00,110060.0,109871.97653000001,110375.58,109871.97653000001,sl,bsl
long,2025-08-26 12:50:00+00:00,2025-08-26 13:45:00+00:00,109850.37,109515.55483000001,110818.6,109515.55483000001,sl,bsl
short,2025-08-26 13:50:00+00:00,2025-08-26 18:40:00+00:00,109883.99,110874.0093,108666.66,110874.0093,sl,ssl
long,2025-08-27 02:25:00+00:00,2025-08-27 03:10:00+00:00,111311.04,111037.25360000001,111825.16,111037.25360000001,sl,bsl
long,2025-08-27 06:15:00+00:00,2025-08-27 07:15:00+00:00,111168.53,110862.80087,111685.57,110862.80087,sl,bsl
short,2025-08-27 13:15:00+00:00,2025-08-27 13:30:00+00:00,111199.99,111453.43887,111022.78,111022.78,tp,ssl
short,2025-08-27 20:30:00+00:00,2025-08-28 00:30:00+00:00,112131.82,112656.29999999999,110921.79,110921.79,tp,ssl
long,2025-08-28 01:25:00+00:00,2025-08-28 01:40:00+00:00,111442.01,110806.98879,111610.06,111610.06,tp,bsl
long,2025-08-28 02:45:00+00:00,2025-08-28 03:05:00+00:00,111536.83,110806.98879,111664.0,111664.0,tp,bsl
long,2025-08-28 10:45:00+00:00,2025-08-28 10:55:00+00:00,112945.27,112769.80689,113090.69,113090.69,tp,bsl
long,2025-08-28 11:35:00+00:00,2025-08-28 12:40:00+00:00,112868.0,112769.80689,113152.97,113152.97,tp,bsl
short,2025-08-28 12:40:00+00:00,2025-08-28 12:50:00+00:00,113140.01,113209.546485,112781.68,113209.546485,sl,ssl
long,2025-08-28 13:40:00+00:00,2025-08-28 13:45:00+00:00,112910.03,112725.28916,113485.9,112725.28916,sl,bsl
short,2025-08-28 14:35:00+00:00,2025-08-29 01:15:00+00:00,112968.79,113542.64295,111861.41,111861.41,tp,ssl
long,2025-08-29 04:30:00+00:00,2025-08-29 05:30:00+00:00,111550.76,111246.61886500001,111850.56,111246.61886500001,sl,bsl
short,2025-08-29 17:50:00+00:00,2025-08-29 18:00:00+00:00,108527.99,108886.416,108332.0,108332.0,tp,ssl
short,2025-08-29 19:15:00+00:00,2025-08-29 20:05:00+00:00,108619.86,108886.416,107934.24,107934.24,tp,ssl
short,2025-08-29 21:35:00+00:00,2025-08-30 01:55:00+00:00,108345.73,108798.37199999999,107463.9,107463.9,tp,ssl
short,2025-08-30 03:30:00+00:00,2025-08-30 04:25:00+00:00,108320.0,108604.264995,107769.48,108604.264995,sl,ssl
long,2025-08-30 06:10:00+00:00,2025-08-30 08:05:00+00:00,108331.51,108075.23535,108554.73,108554.73,tp,bsl
short,2025-08-30 10:05:00+00:00,2025-08-30 10:45:00+00:00,108627.41,108831.81871499999,108470.84,108470.84,tp,ssl
short,2025-08-30 13:30:00+00:00,2025-08-30 15:20:00+00:00,108500.7,108768.707175,108190.52,108768.707175,sl,ssl
short,2025-08-30 18:50:00+00:00,2025-08-30 20:35:00+00:00,108839.13,108952.619085,108629.28,108629.28,tp,ssl
long,2025-08-31 07:45:00+00:00,2025-08-31 08:10:00+00:00,108695.61,108469.22825500001,108829.17,108829.17,tp,bsl
short,2025-08-31 11:45:00+00:00,2025-08-31 12:10:00+00:00,108405.73,108682.944315,108323.73,108323.73,tp,ssl
short,2025-08-31 12:35:00+00:00,2025-08-31 12:55:00+00:00,108467.7,108682.944315,108310.43,108310.43,tp,ssl
short,2025-08-31 13:30:00+00:00,2025-08-31 15:00:00+00:00,108257.67,108540.37306499999,108191.29,108540.37306499999,sl,ssl
long,2025-08-31 22:40:00+00:00,2025-08-31 23:15:00+00:00,108848.11,108500.7225,109230.0,108500.7225,sl,bsl
short,2025-09-01 05:20:00+00:00,2025-09-01 05:35:00+00:00,107671.99,107813.869995,107388.23001000001,107813.869995,sl,rr
short,2025-09-01 14:35:00+00:00,2025-09-01 15:20:00+00:00,109050.2,109574.76,108784.03,108784.03,tp,ssl
short,2025-09-01 16:05:00+00:00,2025-09-01 17:10:00+00:00,108949.99,109427.78655,108566.0,108566.0,tp,ssl
short,2025-09-01 17:15:00+00:00,2025-09-01 18:25:00+00:00,108661.28,109150.548,108186.41,109150.548,sl,ssl
long,2025-09-01 20:35:00+00:00,2025-09-01 20:45:00+00:00,108703.11,108337.10435000001,109329.65,108337.10435000001,sl,bsl
long,2025-09-02 02:15:00+00:00,2025-09-02 02:25:00+00:00,109274.33,108829.35810000001,109535.96,109535.96,tp,bsl
long,2025-09-02 06:10:00+00:00,2025-09-02 06:15:00+00:00,110359.99,109989.987495,110420.0,110420.0,tp,bsl
short,2025-09-02 07:25:00+00:00,2025-09-02 07:50:00+00:00,110246.01,110665.80524999999,110113.24,110113.24,tp,ssl
short,2025-09-02 08:20:00+00:00,2025-09-02 08:40:00+00:00,110187.0,110455.2,110052.27,110455.2,sl,ssl
long,2025-09-02 09:30:00+00:00,2025-09-02 11:20:00+00:00,110292.01,109945.0,110699.58,109945.0,sl,bsl
short,2025-09-02 18:50:00+00:00,2025-09-02 20:10:00+00:00,110807.09,111105.525,109038.99,111105.525,sl,ssl
short,2025-09-02 23:00:00+00:00,2025-09-03 00:25:00+00:00,111182.68,111593.93908499999,110976.56,111593.93908499999,sl,ssl
long,2025-09-03 02:30:00+00:00,2025-09-03 02:45:00+00:00,111264.9,110845.60947000001,111411.02,111411.02,tp,bsl
short,2025-09-03 04:25:00+00:00,2025-09-03 05:15:00+00:00,111022.01,111539.792025,110836.48,110836.48,tp,ssl
short,2025-09-03 07:55:00+00:00,2025-09-03 08:05:00+00:00,111099.88,111207.565995,110528.71,111207.565995,sl,ssl
short,2025-09-03 09:15:00+00:00,2025-09-03 10:00:00+00:00,111215.87,111335.11974,110889.29,111335.11974,sl,ssl
long,2025-09-03 12:50:00+00:00,2025-09-03 13:45:00+00:00,111058.62,110833.845355,111858.57,111858.57,tp,bsl
long,2025-09-03 16:40:00+00:00,2025-09-03 17:10:00+00:00,111733.64,111062.87078499999,112336.0,112336.0,tp,bsl
long,2025-09-03 18:30:00+00:00,2025-09-03 23:35:00+00:00,112131.57,111630.39688000001,112516.35,111630.39688000001,sl,bsl
long,2025-09-04 01:05:00+00:00,2025-09-04 02:25:00+00:00,111908.96,111558.17301,112180.0,111558.17301,sl,bsl
short,2025-09-04 11:10:00+00:00,2025-09-04 12:40:00+00:00,110976.75,111210.50746499999,110546.48,110546.48,tp,ssl
short,2025-09-04 12:55:00+00:00,2025-09-04 13:40:00+00:00,110933.94,111179.551995,110532.73,110532.73,tp,ssl
long,2025-09-04 17:10:00+00:00,2025-09-04 20:15:00+00:00,109673.51,109308.57837,110219.99,110219.99,tp,bsl
short,2025-09-05 00:30:00+00:00,2025-09-05 00:55:00+00:00,110778.0,111821.19265499999,110532.45,110532.45,tp,ssl
short,2025-09-05 01:20:00+00:00,2025-09-05 06:55:00+00:00,110796.61,111821.19265499999,110435.75,111821.19265499999,sl,ssl
long,2025-09-05 14:10:00+00:00,2025-09-05 14:15:00+00:00,112235.56,111983.98000000001,113310.01,111983.98000000001,sl,bsl
short,2025-09-05 18:05:00+00:00,2025-09-05 18:25:00+00:00,110779.86,110984.76465,110206.96,110984.76465,sl,ssl
long,2025-09-05 21:15:00+00:00,2025-09-06 16:00:00+00:00,111144.34,110151.85652000002,111700.0,110151.85652000002,sl,bsl
long,2025-09-06 19:10:00+00:00,2025-09-07 00:40:00+00:00,110168.25,109945.0,110285.65,110285.65,tp,bsl
short,2025-09-07 05:00:00+00:00,2025-09-07 06:55:00+00:00,110664.91,110788.48655999999,110489.96,110489.96,tp,ssl
