side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
long,2026-06-07 04:30:00+00:00,2026-06-07 04:40:00+00:00,61650.0,61171.7632,61732.0,61732.0,tp,bsl
short,2026-06-08 03:00:00+00:00,2026-06-08 04:05:00+00:00,63018.01,63875.832612,62918.0,62918.0,tp,ssl
long,2026-06-08 08:30:00+00:00,2026-06-08 09:15:00+00:00,63195.99,62799.437600000005,63350.0,63350.0,tp,bsl
long,2026-06-09 02:55:00+00:00,2026-06-09 03:00:00+00:00,62868.0,62410.585386,62879.1,62879.1,tp,bsl
long,2026-06-09 19:50:00+00:00,2026-06-09 23:35:00+00:00,62025.95,61589.6796,62540.0,61589.6796,sl,bsl
short,2026-06-10 06:30:00+00:00,2026-06-10 07:15:00+00:00,61178.01,61606.3188,61080.0,61606.3188,sl,ssl
long,2026-06-10 08:50:00+00:00,2026-06-10 09:10:00+00:00,61278.02,61067.784,61736.0,61067.784,sl,bsl
long,2026-06-10 10:25:00+00:00,2026-06-10 10:30:00+00:00,61335.69,60742.849,61406.64,61406.64,tp,bsl
long,2026-06-11 22:50:00+00:00,2026-06-11 23:40:00+00:00,63539.99,63257.346000000005,63639.92,63639.92,tp,bsl
long,2026-06-12 00:35:00+00:00,2026-06-12 01:25:00+00:00,63674.01,63349.327600000004,63810.01,63349.327600000004,sl,bsl
short,2026-06-12 08:40:00+00:00,2026-06-12 09:30:00+00:00,63395.0,63876.752796,63008.0,63876.752796,sl,ssl
short,2026-06-12 18:50:00+00:00,2026-06-12 18:55:00+00:00,63800.4,64123.92222,63686.0,63686.0,tp,ssl
long,2026-06-13 02:55:00+00:00,2026-06-13 03:25:00+00:00,63646.01,63494.688522000004,63840.0,63494.688522000004,sl,bsl
long,2026-06-14 01:45:00+00:00,2026-06-14 04:45:00+00:00,64634.52,64367.82386,64710.0,64367.82386,sl,bsl
short,2026-06-15 08:50:00+00:00,2026-06-15 09:30:00+00:00,65664.01,66013.2,65620.0,65620.0,tp,ssl
long,2026-06-15 17:15:00+00:00,2026-06-15 22:20:00+00:00,66901.6,66238.329684,67268.0,66238.329684,sl,bsl
short,2026-06-16 02:10:00+00:00,2026-06-16 06:35:00+00:00,66065.07,66476.552652,65512.0,66476.552652,sl,ssl
short,2026-06-16 10:55:00+00:00,2026-06-16 11:05:00+00:00,66514.0,67005.3984,66474.74,66474.74,tp,ssl
short,2026-06-16 19:50:00+00:00,2026-06-17 01:20:00+00:00,65602.0,66261.939738,65560.0,65560.0,tp,ssl
short,2026-06-17 04:10:00+00:00,2026-06-17 05:15:00+00:00,65839.34,66213.24,65770.0,65770.0,tp,ssl
short,2026-06-17 10:35:00+00:00,2026-06-17 10:55:00+00:00,64912.0,65089.775352000004,64809.98,64809.98,tp,ssl
long,2026-06-17 14:50:00+00:00,2026-06-17 15:35:00+00:00,65266.18,64577.611894,65461.38,65461.38,tp,bsl
long,2026-06-18 11:55:00+00:00,2026-06-18 12:20:00+00:00,63974.4,63837.23,64089.66,64089.66,tp,bsl
short,2026-06-18 14:10:00+00:00,2026-06-18 14:50:00+00:00,63780.0,64458.079038,63696.29,63696.29,tp,ssl
short,2026-06-19 18:25:00+00:00,2026-06-19 18:30:00+00:00,63116.0,63400.47756,63111.84,63111.84,tp,ssl
long,2026-06-20 07:10:00+00:00,2026-06-20 07:20:00+00:00,63661.84,63573.992658,63761.99,63761.99,tp,bsl
short,2026-06-21 01:55:00+00:00,2026-06-21 03:15:00+00:00,64248.0,64335.774582000005,64206.17,64335.774582000005,sl,ssl
long,2026-06-21 05:20:00+00:00,2026-06-21 06:05:00+00:00,64287.79,64203.206790000004,64588.0,64203.206790000004,sl,bsl
short,2026-06-21 08:05:00+00:00,2026-06-21 08:30:00+00:00,64119.52,64336.85479799999,63978.12,63978.12,tp,ssl
long,2026-06-21 19:45:00+00:00,2026-06-21 20:05:00+00:00,64226.43,63920.683306,64240.0,64240.0,tp,bsl
long,2026-06-23 03:25:00+00:00,2026-06-23 04:40:00+00:00,64095.54,63816.164214000004,64275.38,63816.164214000004,sl,bsl
long,2026-06-23 20:00:00+00:00,2026-06-23 22:05:00+00:00,62454.23,62092.27906,62693.48,62693.48,tp,bsl
short,2026-06-24 03:50:00+00:00,2026-06-24 10:55:00+00:00,62755.82,63132.07388999999,62461.87,62461.87,tp,ssl
long,2026-06-24 19:20:00+00:00,2026-06-24 19:25:00+00:00,59692.46,59090.87946,59740.76,59740.76,tp,bsl
short,2026-06-25 03:10:00+00:00,2026-06-25 03:15:00+00:00,60760.8,61000.1976,60700.01,60700.01,tp,ssl
short,2026-06-25 09:15:00+00:00,2026-06-25 09:20:00+00:00,61737.42,61974.792480000004,61680.92,61680.92,tp,ssl
long,2026-06-25 17:50:00+00:00,2026-06-25 18:00:00+00:00,59602.0,58863.07503,59740.9,59740.9,tp,bsl
long,2026-06-26 00:05:00+00:00,2026-06-26 00:25:00+00:00,59866.25,59728.052,60191.55,59728.052,sl,bsl
long,2026-06-26 18:00:00+00:00,2026-06-27 02:20:00+00:00,60104.0,59378.122,60254.2,60254.2,tp,bsl
short,2026-06-27 06:00:00+00:00,2026-06-27 06:10:00+00:00,60190.01,60494.0964,60136.0,60136.0,tp,ssl
long,2026-06-28 02:50:00+00:00,2026-06-28 05:00:00+00:00,60160.01,59974.0028,60339.99,59974.0028,sl,bsl
long,2026-06-28 12:45:00+00:00,2026-06-28 13:00:00+00:00,60275.26,60055.9864,60457.02,60055.9864,sl,bsl
short,2026-06-28 13:55:00+00:00,2026-06-28 14:05:00+00:00,60071.88,60469.111403999996,60045.32,60045.32,tp,ssl
long,2026-06-29 05:15:00+00:00,2026-06-29 05:40:00+00:00,59598.01,58888.229998,59906.0,59906.0,tp,bsl
long,2026-06-29 08:45:00+00:00,2026-06-29 10:00:00+00:00,59915.5,59380.141596,60135.92,60135.92,tp,bsl
short,2026-06-29 16:10:00+00:00,2026-06-30 12:00:00+00:00,59732.01,60792.726114,59097.58,59097.58,tp,ssl
short,2026-06-30 12:00:00+00:00,2026-06-30 12:05:00+00:00,59068.61,59724.822576,59011.0,59011.0,tp,ssl
short,2026-07-01 00:15:00+00:00,2026-07-01 00:20:00+00:00,58520.0,58818.671382,58513.8,58513.8,tp,ssl
short,2026-07-01 11:30:00+00:00,2026-07-01 11:50:00+00:00,58655.9,59103.808397999994,58588.0,58588.0,tp,ssl
long,2026-07-02 23:45:00+00:00,2026-07-03 00:25:00+00:00,61559.15,61329.7316,61606.0,61329.7316,sl,bsl
long,2026-07-03 02:50:00+00:00,2026-07-03 05:25:00+00:00,61430.49,61236.610228000005,61664.62,61664.62,tp,bsl
long,2026-07-03 08:40:00+00:00,2026-07-03 08:50:00+00:00,61872.01,61599.6776,61900.29,61599.6776,sl,bsl
short,2026-07-03 17:50:00+00:00,2026-07-03 18:05:00+00:00,62198.0,62412.479999999996,62118.0,62118.0,tp,ssl
short,2026-07-03 18:45:00+00:00,2026-07-03 19:15:00+00:00,62203.31,62304.968502,62138.0,62304.968502,sl,ssl
short,2026-07-04 03:05:00+00:00,2026-07-04 06:20:00+00:00,62510.93,62958.5892,62432.0,62432.0,tp,ssl
short,2026-07-04 06:20:00+00:00,2026-07-04 13:20:00+00:00,62352.01,62762.519994,62186.01,62762.519994,sl,ssl
long,2026-07-04 13:55:00+00:00,2026-07-04 15:05:00+00:00,62588.84,62443.748752,62776.92,62776.92,tp,bsl
short,2026-07-04 22:50:00+00:00,2026-07-04 23:00:00+00:00,63192.02,63460.6896,63155.37,63155.37,tp,ssl
short,2026-07-05 06:00:00+00:00,2026-07-05 07:40:00+00:00,62699.99,62965.520586,62659.65,62965.520586,sl,ssl
long,2026-07-05 14:55:00+00:00,2026-07-05 15:00:00+00:00,62812.25,62631.591176,62818.37,62818.37,tp,bsl
long,2026-07-05 20:35:00+00:00,2026-07-05 21:15:00+00:00,62740.0,62577.501996,62836.01,62836.01,tp,bsl
short,2026-07-07 06:05:00+00:00,2026-07-07 06:45:00+00:00,63074.02,63300.987666,62800.0,63300.987666,sl,ssl
long,2026-07-07 09:35:00+00:00,2026-07-07 09:40:00+00:00,63216.39,62971.983084,63258.25,63258.25,tp,bsl
short,2026-07-07 18:25:00+00:00,2026-07-07 18:45:00+00:00,63990.61,64256.59875,63896.21,63896.21,tp,ssl
short,2026-07-09 00:50:00+00:00,2026-07-09 01:05:00+00:00,62083.99,62359.069319999995,62043.59,62359.069319999995,sl,ssl
short,2026-07-09 13:15:00+00:00,2026-07-09 13:50:00+00:00,62797.99,63069.591396,62465.39,63069.591396,sl,ssl
long,2026-07-09 14:25:00+00:00,2026-07-09 15:20:00+00:00,62879.75,62452.896922,63240.15,63240.15,tp,bsl
long,2026-07-10 22:25:00+00:00,2026-07-10 23:40:00+00:00,64132.07,63643.2688,64220.0,64220.0,tp,bsl
long,2026-07-11 13:20:00+00:00,2026-07-11 13:30:00+00:00,64199.24,64117.164002,64228.0,64228.0,tp,bsl
short,2026-07-11 16:35:00+00:00,2026-07-11 23:10:00+00:00,64145.11,64517.010822,64084.0,64084.0,tp,ssl
short,2026-07-12 10:25:00+00:00,2026-07-12 12:10:00+00:00,63884.01,64113.140064,63764.0,64113.140064,sl,ssl
long,2026-07-12 20:40:00+00:00,2026-07-12 21:45:00+00:00,64213.92,64005.88626200001,64270.0,64005.88626200001,sl,bsl
short,2026-07-13 01:45:00+00:00,2026-07-13 01:55:00+00:00,63602.01,64437.885,63542.33,63542.33,tp,ssl
long,2026-07-13 09:45:00+00:00,2026-07-13 10:20:00+00:00,63120.01,62923.332816,63134.01,63134.01,tp,bsl
long,2026-07-13 19:30:00+00:00,2026-07-13 19:50:00+00:00,62140.06,61812.605006000005,62184.56,62184.56,tp,bsl
long,2026-07-14 02:30:00+00:00,2026-07-14 02:45:00+00:00,62421.21,62277.44202,62616.0,62616.0,tp,bsl
short,2026-07-14 18:50:00+00:00,2026-07-14 20:05:00+00:00,64566.0,64909.839372,64477.23,64477.23,tp,ssl
long,2026-07-15 01:55:00+00:00,2026-07-15 04:10:00+00:00,64674.35,64407.106002,64853.08,64853.08,tp,bsl
short,2026-07-15 22:40:00+00:00,2026-07-15 23:40:00+00:00,64880.0,65068.401077999995,64772.0,64772.0,tp,ssl
long,2026-07-16 02:55:00+00:00,2026-07-16 03:10:00+00:00,64642.01,64379.131598,64689.3,64689.3,tp,bsl
long,2026-07-16 11:20:00+00:00,2026-07-16 11:45:00+00:00,64256.82,64006.216196,64269.42,64269.42,tp,bsl
long,2026-07-17 21:45:00+00:00,2026-07-18 12:05:00+00:00,64105.11,63881.2212,64216.61,64216.61,tp,bsl
short,2026-07-19 04:50:00+00:00,2026-07-19 09:15:00+00:00,64715.01,64980.24345,64610.89,64610.89,tp,ssl
short,2026-07-19 09:15:00+00:00,2026-07-19 09:35:00+00:00,64579.99,64796.9568,64528.69,64528.69,tp,ssl
short,2026-07-19 21:05:00+00:00,2026-07-19 21:20:00+00:00,64518.18,64764.9504,64480.94,64480.94,tp,ssl
long,2026-07-20 03:30:00+00:00,2026-07-20 03:40:00+00:00,64736.0,64493.0988,64887.98,64887.98,tp,bsl
long,2026-07-20 14:00:00+00:00,2026-07-20 15:05:00+00:00,64427.9,63087.380000000005,64761.62,64761.62,tp,bsl
short,2026-07-20 21:25:00+00:00,2026-07-20 21:55:00+00:00,65308.56,65812.1598,65286.78,65286.78,tp,ssl
long,2026-07-21 00:15:00+00:00,2026-07-21 00:20:00+00:00,65346.29,65079.641468,65445.27,65445.27,tp,bsl
short,2026-07-21 20:10:00+00:00,2026-07-21 21:00:00+00:00,66420.17,66519.291198,66359.3,66359.3,tp,ssl
long,2026-07-22 01:45:00+00:00,2026-07-22 03:10:00+00:00,66479.24,66215.30429,66739.89,66215.30429,sl,bsl
long,2026-07-22 09:55:00+00:00,2026-07-22 10:45:00+00:00,65928.0,65687.8598,66082.5,66082.5,tp,bsl
short,2026-07-23 09:50:00+00:00,2026-07-23 12:05:00+00:00,65675.99,65834.334234,65510.41,65510.41,tp,ssl
long,2026-07-23 16:10:00+00:00,2026-07-23 16:40:00+00:00,64871.97,64715.0544,65023.68,64715.0544,sl,bsl
short,2026-07-24 05:25:00+00:00,2026-07-24 06:15:00+00:00,65334.3,65482.953971999996,65248.0,65482.953971999996,sl,ssl
long,2026-07-24 18:45:00+00:00,2026-07-25 08:50:00+00:00,64233.2,63868.683708000004,64333.33,63868.683708000004,sl,bsl
long,2026-07-26 00:05:00+00:00,2026-07-26 00:20:00+00:00,64422.79,64250.177394,64446.71,64446.71,tp,bsl
