side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
short,2026-06-21 23:30:00+00:00,2026-06-22 00:35:00+00:00,63395.99,64001.57479499999,63184.21,64001.57479499999,sl,ssl
long,2026-06-22 08:45:00+00:00,2026-06-22 11:05:00+00:00,64172.0,63914.027,64350.58,64350.58,tp,bsl
long,2026-06-22 15:35:00+00:00,2026-06-22 15:55:00+00:00,65047.83,64802.582500000004,65146.0,64802.582500000004,sl,bsl
short,2026-06-23 01:50:00+00:00,2026-06-23 04:40:00+00:00,64109.65,64305.22654499999,63828.93,63828.93,tp,ssl
long,2026-06-23 15:45:00+00:00,2026-06-23 16:00:00+00:00,62242.95,61929.020000000004,62496.0,62496.0,tp,bsl
long,2026-06-23 17:30:00+00:00,2026-06-23 18:40:00+00:00,62611.99,62166.901000000005,62846.0,62166.901000000005,sl,bsl
short,2026-06-23 19:25:00+00:00,2026-06-24 00:05:00+00:00,62442.0,62877.422999999995,62104.7,62877.422999999995,sl,ssl
long,2026-06-24 02:35:00+00:00,2026-06-24 10:55:00+00:00,62659.99,62449.149805,63119.45,62449.149805,sl,bsl
short,2026-06-25 03:00:00+00:00,2026-06-25 03:15:00+00:00,60808.0,61018.494,60700.01,60700.01,tp,ssl
short,2026-06-25 08:25:00+00:00,2026-06-25 09:20:00+00:00,61779.61,61993.381199999996,61670.0,61670.0,tp,ssl
short,2026-06-25 09:50:00+00:00,2026-06-25 10:20:00+00:00,61743.5,61993.381199999996,61614.32,61614.32,tp,ssl
long,2026-06-25 16:10:00+00:00,2026-06-26 02:10:00+00:00,59762.0,58845.412575,60485.51,58845.412575,sl,bsl
short,2026-06-26 03:45:00+00:00,2026-06-26 04:15:00+00:00,59715.24,60221.645775,58337.0,60221.645775,sl,ssl
short,2026-06-27 05:55:00+00:00,2026-06-27 06:10:00+00:00,60236.76,60512.240999999995,60136.0,60136.0,tp,ssl
short,2026-06-27 09:30:00+00:00,2026-06-27 11:25:00+00:00,60424.7,60604.287,60289.55,60289.55,tp,ssl
short,2026-06-27 12:55:00+00:00,2026-06-27 13:35:00+00:00,60430.0,60517.553654999996,60310.0,60517.553654999996,sl,ssl
short,2026-06-27 18:30:00+00:00,2026-06-27 19:20:00+00:00,60528.91,60685.937804999994,60460.0,60460.0,tp,ssl
short,2026-06-28 00:45:00+00:00,2026-06-28 01:00:00+00:00,60185.0,60350.159999999996,60088.17,60088.17,tp,ssl
long,2026-06-28 11:45:00+00:00,2026-06-28 11:50:00+00:00,60276.11,60037.966,60363.0,60363.0,tp,bsl
long,2026-06-28 12:35:00+00:00,2026-06-28 13:00:00+00:00,60237.82,60037.966,60462.0,60037.966,sl,bsl
short,2026-06-28 13:40:00+00:00,2026-06-28 15:05:00+00:00,60123.88,60487.24850999999,59963.86,59963.86,tp,ssl
short,2026-06-29 00:55:00+00:00,2026-06-29 02:10:00+00:00,59667.01,59935.952999999994,59000.01,59000.01,tp,ssl
long,2026-06-29 08:05:00+00:00,2026-06-29 10:00:00+00:00,59982.01,59362.32399,60135.92,60135.92,tp,bsl
long,2026-06-29 11:30:00+00:00,2026-06-29 12:00:00+00:00,59965.99,59748.87062000001,60311.95,59748.87062000001,sl,bsl
short,2026-06-29 15:35:00+00:00,2026-06-30 12:00:00+00:00,59817.74,60810.960284999994,59097.58,59097.58,tp,ssl
short,2026-07-01 00:00:00+00:00,2026-07-01 00:15:00+00:00,58726.0,58836.313455,58571.44,58571.44,tp,ssl
long,2026-07-01 10:30:00+00:00,2026-07-01 12:05:00+00:00,58723.4,58470.75,58973.79,58470.75,sl,bsl
short,2026-07-01 13:00:00+00:00,2026-07-01 13:45:00+00:00,58630.0,59121.53599499999,58326.0,59121.53599499999,sl,ssl
long,2026-07-02 18:55:00+00:00,2026-07-03 08:40:00+00:00,61761.36,61078.435505,61872.0,61872.0,tp,bsl
long,2026-07-03 08:40:00+00:00,2026-07-03 08:55:00+00:00,61872.01,61581.194,61900.29,61581.194,sl,bsl
short,2026-07-03 10:00:00+00:00,2026-07-03 10:40:00+00:00,61724.71,61927.938494999995,61558.01,61927.938494999995,sl,ssl
short,2026-07-03 18:25:00+00:00,2026-07-03 20:05:00+00:00,62180.0,62323.656255,62118.0,62323.656255,sl,ssl
short,2026-07-04 03:00:00+00:00,2026-07-04 06:20:00+00:00,62532.0,62977.473,62432.0,62432.0,tp,ssl
short,2026-07-04 07:10:00+00:00,2026-07-04 15:05:00+00:00,62551.98,62781.344984999996,62328.24,62781.344984999996,sl,ssl
long,2026-07-04 21:30:00+00:00,2026-07-04 23:00:00+00:00,63365.44,63123.792315000006,63461.99,63123.792315000006,sl,bsl
short,2026-07-04 23:05:00+00:00,2026-07-04 23:10:00+00:00,63190.04,63479.723999999995,63092.02,63092.02,tp,ssl
long,2026-07-05 07:20:00+00:00,2026-07-05 07:40:00+00:00,62781.97,62628.32017500001,62952.93,62952.93,tp,bsl
long,2026-07-05 09:20:00+00:00,2026-07-05 09:35:00+00:00,62749.15,62686.950845,62984.59,62686.950845,sl,bsl
short,2026-07-05 11:55:00+00:00,2026-07-05 12:00:00+00:00,62658.92,62843.405999999995,62600.03,62600.03,tp,ssl
long,2026-07-05 14:00:00+00:00,2026-07-05 15:00:00+00:00,62712.98,62538.085315000004,62819.66,62819.66,tp,bsl
long,2026-07-05 15:20:00+00:00,2026-07-05 16:25:00+00:00,62754.0,62612.797940000004,62943.59,62612.797940000004,sl,bsl
short,2026-07-05 16:25:00+00:00,2026-07-05 21:30:00+00:00,62617.99,62975.061794999994,62569.37,62975.061794999994,sl,ssl
short,2026-07-07 06:00:00+00:00,2026-07-07 06:50:00+00:00,63120.0,63319.974165,62800.0,63319.974165,sl,ssl
long,2026-07-07 09:40:00+00:00,2026-07-07 10:00:00+00:00,63294.23,62953.08771000001,63445.7,63445.7,tp,bsl
short,2026-07-07 14:50:00+00:00,2026-07-07 15:35:00+00:00,63365.99,63903.935999999994,62671.39,63903.935999999994,sl,ssl
short,2026-07-07 20:00:00+00:00,2026-07-07 21:35:00+00:00,63874.01,64264.115999999995,63379.69,63379.69,tp,ssl
long,2026-07-08 14:50:00+00:00,2026-07-08 15:10:00+00:00,61995.6,61601.41388500001,62173.56,61601.41388500001,sl,bsl
long,2026-07-08 16:55:00+00:00,2026-07-08 17:20:00+00:00,62113.03,61513.78772,62173.56,62173.56,tp,bsl
short,2026-07-08 21:55:00+00:00,2026-07-08 22:05:00+00:00,62187.17,62337.693269999996,62043.59,62337.693269999996,sl,ssl
long,2026-07-08 23:25:00+00:00,2026-07-09 01:05:00+00:00,62263.99,61925.022000000004,62346.6,62346.6,tp,bsl
short,2026-07-09 11:10:00+00:00,2026-07-09 11:20:00+00:00,62804.01,63088.50849,62688.0,62688.0,tp,ssl
short,2026-07-09 12:05:00+00:00,2026-07-09 12:25:00+00:00,62844.01,63088.50849,62614.66,62614.66,tp,ssl
short,2026-07-09 13:00:00+00:00,2026-07-09 13:50:00+00:00,62790.0,63088.50849,62465.39,63088.50849,sl,ssl
long,2026-07-09 15:05:00+00:00,2026-07-09 15:20:00+00:00,63147.75,62434.157305,63240.15,63240.15,tp,bsl
short,2026-07-10 00:00:00+00:00,2026-07-10 00:30:00+00:00,63199.35,63449.708999999995,63060.91,63060.91,tp,ssl
long,2026-07-10 06:20:00+00:00,2026-07-10 08:15:00+00:00,63921.98,63790.888600000006,64200.0,64200.0,tp,bsl
short,2026-07-10 13:40:00+00:00,2026-07-10 13:50:00+00:00,64381.15,64640.304,64152.84,64640.304,sl,ssl
long,2026-07-10 22:20:00+00:00,2026-07-10 22:25:00+00:00,64068.0,63624.172000000006,64099.56,64099.56,tp,bsl
long,2026-07-11 09:40:00+00:00,2026-07-11 14:20:00+00:00,64189.18,64119.924000000006,64300.0,64300.0,tp,bsl
long,2026-07-12 17:50:00+00:00,2026-07-12 19:05:00+00:00,64055.19,63926.730645,64177.74,64177.74,tp,bsl
long,2026-07-12 20:30:00+00:00,2026-07-12 21:45:00+00:00,64189.33,63986.680655000004,64270.0,63986.680655000004,sl,bsl
short,2026-07-13 01:10:00+00:00,2026-07-13 01:35:00+00:00,63856.05,64457.212499999994,63568.0,63568.0,tp,ssl
long,2026-07-13 10:20:00+00:00,2026-07-13 10:40:00+00:00,63094.75,62904.452040000004,63302.88,62904.452040000004,sl,bsl
long,2026-07-13 19:15:00+00:00,2026-07-13 19:50:00+00:00,62036.0,61794.05751500001,62184.56,62184.56,tp,bsl
long,2026-07-14 02:15:00+00:00,2026-07-14 02:45:00+00:00,62467.99,62258.75505000001,62616.0,62616.0,tp,bsl
short,2026-07-14 08:35:00+00:00,2026-07-14 10:45:00+00:00,62747.09,62903.435999999994,62500.0,62903.435999999994,sl,ssl
short,2026-07-14 18:05:00+00:00,2026-07-14 20:35:00+00:00,64494.01,64929.30843,64430.0,64430.0,tp,ssl
long,2026-07-15 01:15:00+00:00,2026-07-15 01:25:00+00:00,64726.0,64387.780005,64845.87,64845.87,tp,bsl
short,2026-07-15 02:55:00+00:00,2026-07-15 04:10:00+00:00,64490.87,64885.506539999995,64488.0,64885.506539999995,sl,ssl
short,2026-07-15 12:30:00+00:00,2026-07-15 13:00:00+00:00,64783.6,65310.008685,64606.0,65310.008685,sl,ssl
long,2026-07-15 15:50:00+00:00,2026-07-15 16:05:00+00:00,65414.3,65229.079145,65784.74171,65229.079145,sl,rr
long,2026-07-15 20:05:00+00:00,2026-07-15 20:15:00+00:00,64936.08,64706.120755,65000.0,65000.0,tp,bsl
short,2026-07-15 22:30:00+00:00,2026-07-15 23:40:00+00:00,64905.1,65087.917695,64772.0,64772.0,tp,ssl
long,2026-07-16 03:10:00+00:00,2026-07-16 05:15:00+00:00,64700.87,64359.813995000004,64830.0,64830.0,tp,bsl
long,2026-07-16 06:35:00+00:00,2026-07-16 07:25:00+00:00,64670.5,64511.767980000004,64978.0,64511.767980000004,sl,bsl
long,2026-07-16 11:05:00+00:00,2026-07-16 11:20:00+00:00,64149.99,63987.01049,64229.0,64229.0,tp,bsl
short,2026-07-16 13:20:00+00:00,2026-07-16 13:30:00+00:00,64214.4,64301.55471,63838.28,64301.55471,sl,ssl
long,2026-07-16 19:05:00+00:00,2026-07-16 22:55:00+00:00,64243.42,63952.097955,64326.0,63952.097955,sl,bsl
short,2026-07-17 12:50:00+00:00,2026-07-17 13:00:00+00:00,63157.51,63393.380849999994,63063.67,63063.67,tp,ssl
short,2026-07-17 13:55:00+00:00,2026-07-17 14:05:00+00:00,63153.99,63393.380849999994,62537.56,63393.380849999994,sl,ssl
long,2026-07-17 21:30:00+00:00,2026-07-18 17:20:00+00:00,64102.25,63862.053,64387.99,64387.99,tp,bsl
short,2026-07-19 02:00:00+00:00,2026-07-19 02:05:00+00:00,64816.12,64938.8532,64614.36,64938.8532,sl,ssl
short,2026-07-19 04:35:00+00:00,2026-07-19 09:15:00+00:00,64782.73,64999.73362499999,64610.89,64610.89,tp,ssl
short,2026-07-19 17:00:00+00:00,2026-07-19 17:10:00+00:00,64551.46,64676.32199999999,64307.72,64676.32199999999,sl,ssl
short,2026-07-19 20:00:00+00:00,2026-07-19 21:35:00+00:00,64496.0,64784.376,64390.86,64390.86,tp,ssl
long,2026-07-20 00:20:00+00:00,2026-07-20 00:50:00+00:00,64919.31,64539.714,65678.502,64539.714,sl,rr
short,2026-07-20 01:15:00+00:00,2026-07-20 05:05:00+00:00,64709.99,65140.54399499999,64416.0,64416.0,tp,ssl
long,2026-07-20 08:30:00+00:00,2026-07-20 08:35:00+00:00,64200.52,63733.94708500001,64354.0,63733.94708500001,sl,bsl
long,2026-07-20 13:55:00+00:00,2026-07-20 15:05:00+00:00,64344.01,63068.450000000004,64763.67,64763.67,tp,bsl
short,2026-07-20 20:40:00+00:00,2026-07-21 05:45:00+00:00,65305.85,65831.8995,65061.92,65831.8995,sl,ssl
short,2026-07-21 19:25:00+00:00,2026-07-21 22:15:00+00:00,66402.98,66539.24299500001,66264.12,66264.12,tp,ssl
long,2026-07-22 01:45:00+00:00,2026-07-22 03:10:00+00:00,66479.24,66195.435725,66739.89,66195.435725,sl,bsl
long,2026-07-22 04:45:00+00:00,2026-07-22 05:15:00+00:00,66354.72,66146.81005,66532.26,66146.81005,sl,bsl
long,2026-07-22 17:35:00+00:00,2026-07-22 18:20:00+00:00,66132.0,65878.64420000001,66275.29,65878.64420000001,sl,bsl
long,2026-07-23 06:20:00+00:00,2026-07-23 06:40:00+00:00,65634.45,65537.33494,65763.99,65763.99,tp,bsl
short,2026-07-23 09:00:00+00:00,2026-07-23 12:05:00+00:00,65724.25,65854.08058499999,65510.41,65510.41,tp,ssl
long,2026-07-23 18:55:00+00:00,2026-07-23 20:05:00+00:00,64869.12,64617.675,65023.68,65023.68,tp,bsl
short,2026-07-24 01:00:00+00:00,2026-07-24 03:05:00+00:00,65092.0,65268.04771499999,64762.18,65268.04771499999,sl,ssl
long,2026-07-24 12:25:00+00:00,2026-07-24 12:55:00+00:00,65026.63,64824.71143,65157.99,64824.71143,sl,bsl
short,2026-07-24 17:05:00+00:00,2026-07-25 08:45:00+00:00,63941.5,64365.496665,63881.46,63881.46,tp,ssl
short,2026-07-25 16:10:00+00:00,2026-07-25 16:25:00+00:00,64208.0,64304.136,64136.0,64136.0,tp,ssl
long,2026-07-26 00:00:00+00:00,2026-07-26 00:05:00+00:00,64387.98,64230.898485000005,64427.88,64427.88,tp,bsl
