side,entry_time,exit_time,entry,sl,tp,exit,reason,tp_source
short,2026-06-16 19:50:00+00:00,2026-06-17 01:20:00+00:00,65602.0,66314.93869,65560.0,65560.0,tp,ssl
short,2026-06-17 04:10:00+00:00,2026-06-17 05:15:00+00:00,65839.34,66266.2,65770.0,65770.0,tp,ssl
long,2026-06-17 14:50:00+00:00,2026-06-17 15:35:00+00:00,65266.18,64525.93947,65461.38,65461.38,tp,bsl
short,2026-06-18 14:10:00+00:00,2026-06-18 14:50:00+00:00,63780.0,64509.63518999999,63696.29,63696.29,tp,ssl
long,2026-06-21 05:20:00+00:00,2026-06-21 08:05:00+00:00,64287.79,64151.83395,64588.0,64151.83395,sl,bsl
short,2026-06-21 08:05:00+00:00,2026-06-21 08:30:00+00:00,64119.52,64388.31398999999,63978.12,63978.12,tp,ssl
long,2026-06-21 19:45:00+00:00,2026-06-21 20:05:00+00:00,64226.43,63869.53653,64240.0,64240.0,tp,bsl
long,2026-06-24 08:20:00+00:00,2026-06-24 08:30:00+00:00,62698.0,62399.40813,62733.23,62733.23,tp,bsl
short,2026-06-25 03:10:00+00:00,2026-06-25 03:15:00+00:00,60760.8,61048.98799999999,60700.01,60700.01,tp,ssl
short,2026-06-25 09:15:00+00:00,2026-06-25 09:20:00+00:00,61737.42,62024.3624,61680.92,61680.92,tp,ssl
short,2026-06-28 13:55:00+00:00,2026-06-28 14:05:00+00:00,60071.88,60517.47701999999,60045.32,60045.32,tp,ssl
long,2026-06-29 08:45:00+00:00,2026-06-29 10:00:00+00:00,59915.5,59332.62798,60135.92,60135.92,tp,bsl
short,2026-06-29 16:10:00+00:00,2026-06-30 12:00:00+00:00,59732.01,60841.350569999995,59097.58,59097.58,tp,ssl
short,2026-07-01 11:30:00+00:00,2026-07-01 11:50:00+00:00,58655.9,59151.08198999999,58588.0,58588.0,tp,ssl
long,2026-07-02 23:45:00+00:00,2026-07-03 00:30:00+00:00,61559.15,61280.658,61606.0,61280.658,sl,bsl
long,2026-07-03 02:50:00+00:00,2026-07-03 05:25:00+00:00,61430.49,61187.61114,61664.62,61664.62,tp,bsl
long,2026-07-03 08:40:00+00:00,2026-07-03 09:00:00+00:00,61872.01,61550.388,61900.29,61550.388,sl,bsl
short,2026-07-03 19:05:00+00:00,2026-07-03 20:05:00+00:00,62188.08,62354.802509999994,62138.0,62354.802509999994,sl,ssl
short,2026-07-04 03:05:00+00:00,2026-07-04 06:20:00+00:00,62510.93,63008.945999999996,62432.0,62432.0,tp,ssl
short,2026-07-04 06:20:00+00:00,2026-07-04 15:05:00+00:00,62352.01,62812.71996999999,62186.01,62812.71996999999,sl,ssl
short,2026-07-04 22:50:00+00:00,2026-07-04 23:00:00+00:00,63192.02,63511.44799999999,63155.37,63155.37,tp,ssl
long,2026-07-05 20:40:00+00:00,2026-07-05 21:15:00+00:00,62741.99,62527.42997999999,62836.01,62836.01,tp,bsl
short,2026-07-07 06:05:00+00:00,2026-07-07 06:50:00+00:00,63074.02,63351.61833,62800.0,63351.61833,sl,ssl
short,2026-07-09 00:50:00+00:00,2026-07-09 01:05:00+00:00,62083.99,62408.94659999999,62043.59,62408.94659999999,sl,ssl
short,2026-07-09 13:30:00+00:00,2026-07-09 13:50:00+00:00,62638.04,63120.03698,62465.39,63120.03698,sl,ssl
long,2026-07-09 15:45:00+00:00,2026-07-09 18:05:00+00:00,63027.46,62402.92461,63261.0,63261.0,tp,bsl
long,2026-07-10 07:10:00+00:00,2026-07-10 08:15:00+00:00,63916.0,63758.9772,64200.0,64200.0,tp,bsl
long,2026-07-10 22:25:00+00:00,2026-07-10 23:40:00+00:00,64132.07,63592.344,64220.0,64220.0,tp,bsl
long,2026-07-11 13:20:00+00:00,2026-07-11 13:30:00+00:00,64199.24,64065.86001,64228.0,64228.0,tp,bsl
short,2026-07-13 01:45:00+00:00,2026-07-13 01:55:00+00:00,63602.01,64489.424999999996,63542.33,63542.33,tp,ssl
long,2026-07-13 19:30:00+00:00,2026-07-13 19:50:00+00:00,62140.06,61763.14503,62184.56,62184.56,tp,bsl
long,2026-07-14 02:30:00+00:00,2026-07-14 02:45:00+00:00,62421.21,62227.6101,62616.0,62616.0,tp,bsl
short,2026-07-14 18:50:00+00:00,2026-07-14 20:05:00+00:00,64566.0,64961.756859999994,64477.23,64477.23,tp,ssl
long,2026-07-15 01:55:00+00:00,2026-07-15 04:10:00+00:00,64674.35,64355.570009999996,64853.08,64853.08,tp,bsl
short,2026-07-15 22:40:00+00:00,2026-07-15 23:40:00+00:00,64880.0,65120.44538999999,64772.0,64772.0,tp,ssl
long,2026-07-16 12:25:00+00:00,2026-07-16 12:40:00+00:00,64184.23,63955.00098,64269.42,63955.00098,sl,bsl
long,2026-07-17 21:45:00+00:00,2026-07-18 12:05:00+00:00,64105.11,63830.106,64216.61,64216.61,tp,bsl
short,2026-07-19 04:50:00+00:00,2026-07-19 09:15:00+00:00,64715.01,65032.217249999994,64610.89,64610.89,tp,ssl
short,2026-07-19 21:05:00+00:00,2026-07-19 21:20:00+00:00,64518.18,64816.75199999999,64480.94,64480.94,tp,ssl
long,2026-07-20 14:00:00+00:00,2026-07-20 15:05:00+00:00,64427.9,63036.9,64761.62,64761.62,tp,bsl
short,2026-07-20 21:25:00+00:00,2026-07-20 21:55:00+00:00,65308.56,65864.799,65286.78,65286.78,tp,ssl
short,2026-07-21 20:10:00+00:00,2026-07-21 21:00:00+00:00,66420.17,66572.49599,66359.3,66359.3,tp,ssl
long,2026-07-22 02:10:00+00:00,2026-07-22 02:15:00+00:00,66466.0,66162.32145,66511.36,66511.36,tp,bsl
long,2026-07-25 03:55:00+00:00,2026-07-25 04:00:00+00:00,64085.36,63952.633350000004,64105.61,64105.61,tp,bsl
long,2026-07-26 00:05:00+00:00,2026-07-26 00:20:00+00:00,64422.79,64198.76697,64446.71,64446.71,tp,bsl
